x: 0, y: 0Vx: 0, Vy: 0time0
x: 4.35378, y: -0.689361Vx: 0.204554, Vy: 0.964347time20.34
x: 4.35582, y: -0.679717Vx: 0.204554, Vy: 0.964347time20.35
x: 4.35787, y: -0.670074Vx: 0.204554, Vy: 0.964347time20.36
x: 4.35991, y: -0.66043Vx: 0.204554, Vy: 0.964347time20.37
x: 4.36196, y: -0.650787Vx: 0.204554, Vy: 0.964347time20.38
x: 4.364, y: -0.641143Vx: 0.204554, Vy: 0.964347time20.39
x: 4.36605, y: -0.6315Vx: 0.204554, Vy: 0.964347time20.4
x: 4.36809, y: -0.621856Vx: 0.204554, Vy: 0.964347time20.41
x: 4.37014, y: -0.612213Vx: 0.204554, Vy: 0.964347time20.42
x: 4.37219, y: -0.602569Vx: 0.204554, Vy: 0.964347time20.43
x: 4.37423, y: -0.592926Vx: 0.204554, Vy: 0.964347time20.44
x: 4.37628, y: -0.583282Vx: 0.204554, Vy: 0.964347time20.45
x: 4.37832, y: -0.573639Vx: 0.204554, Vy: 0.964347time20.46
x: 4.38037, y: -0.563996Vx: 0.204554, Vy: 0.964347time20.47
x: 4.38241, y: -0.554352Vx: 0.204554, Vy: 0.964347time20.48
x: 4.38446, y: -0.544709Vx: 0.204554, Vy: 0.964347time20.49
x: 4.3865, y: -0.535065Vx: 0.204554, Vy: 0.964347time20.5
x: 4.38855, y: -0.525422Vx: 0.204554, Vy: 0.964347time20.51
x: 4.3906, y: -0.515778Vx: 0.204554, Vy: 0.964347time20.52
x: 4.39264, y: -0.506135Vx: 0.204554, Vy: 0.964347time20.53
x: 4.39469, y: -0.496491Vx: 0.204554, Vy: 0.964347time20.54
x: 4.39673, y: -0.486848Vx: 0.204554, Vy: 0.964347time20.55
x: 4.39878, y: -0.477204Vx: 0.204554, Vy: 0.964347time20.56
x: 4.40082, y: -0.467561Vx: 0.204554, Vy: 0.964347time20.57
x: 4.40287, y: -0.457917Vx: 0.204554, Vy: 0.964347time20.58
x: 4.40491, y: -0.448274Vx: 0.204554, Vy: 0.964347time20.59
x: 4.40696, y: -0.43863Vx: 0.204554, Vy: 0.964347time20.6
x: 4.409, y: -0.428987Vx: 0.204554, Vy: 0.964347time20.61
x: 4.41105, y: -0.419344Vx: 0.204554, Vy: 0.964347time20.62
x: 4.4131, y: -0.4097Vx: 0.204554, Vy: 0.964347time20.63
x: 4.41514, y: -0.400057Vx: 0.204554, Vy: 0.964347time20.64
x: 4.41719, y: -0.390413Vx: 0.204554, Vy: 0.964347time20.65
x: 4.41923, y: -0.38077Vx: 0.204554, Vy: 0.964347time20.66
x: 4.42128, y: -0.371126Vx: 0.204554, Vy: 0.964347time20.67
x: 4.42332, y: -0.361483Vx: 0.204554, Vy: 0.964347time20.68
x: 4.42537, y: -0.351839Vx: 0.204554, Vy: 0.964347time20.69
x: 4.42741, y: -0.342196Vx: 0.204554, Vy: 0.964347time20.7
x: 4.42946, y: -0.332552Vx: 0.204554, Vy: 0.964347time20.71
x: 4.43151, y: -0.322909Vx: 0.204554, Vy: 0.964347time20.72
x: 4.43355, y: -0.313265Vx: 0.204554, Vy: 0.964347time20.73
x: 4.4356, y: -0.303622Vx: 0.204554, Vy: 0.964347time20.74
x: 4.43764, y: -0.293978Vx: 0.204554, Vy: 0.964347time20.75
x: 4.43969, y: -0.284335Vx: 0.204554, Vy: 0.964347time20.76
x: 4.44173, y: -0.274692Vx: 0.204554, Vy: 0.964347time20.77
x: 4.44378, y: -0.265048Vx: 0.204554, Vy: 0.964347time20.78
x: 4.44582, y: -0.255405Vx: 0.204554, Vy: 0.964347time20.79
x: 4.44787, y: -0.245761Vx: 0.204554, Vy: 0.964347time20.8
x: 4.44992, y: -0.236118Vx: 0.204554, Vy: 0.964347time20.81
x: 4.45196, y: -0.226474Vx: 0.204554, Vy: 0.964347time20.82
x: 4.45401, y: -0.216831Vx: 0.204554, Vy: 0.964347time20.83
x: 4.45605, y: -0.207187Vx: 0.204554, Vy: 0.964347time20.84
x: 4.4581, y: -0.197544Vx: 0.204554, Vy: 0.964347time20.85
x: 4.46014, y: -0.1879Vx: 0.204554, Vy: 0.964347time20.86
x: 4.46219, y: -0.178257Vx: 0.204554, Vy: 0.964347time20.87
x: 4.46423, y: -0.168613Vx: 0.204554, Vy: 0.964347time20.88
x: 4.46628, y: -0.15897Vx: 0.204554, Vy: 0.964347time20.89
x: 4.46833, y: -0.149326Vx: 0.204554, Vy: 0.964347time20.9
x: 4.47037, y: -0.139683Vx: 0.204554, Vy: 0.964347time20.91
x: 4.47242, y: -0.13004Vx: 0.204554, Vy: 0.964347time20.92
x: 4.47446, y: -0.120396Vx: 0.204554, Vy: 0.964347time20.93
x: 4.47651, y: -0.110753Vx: 0.204554, Vy: 0.964347time20.94
x: 4.47855, y: -0.101109Vx: 0.204554, Vy: 0.964347time20.95
x: 4.4806, y: -0.0914656Vx: 0.204554, Vy: 0.964347time20.96
x: 4.48264, y: -0.0818222Vx: 0.204554, Vy: 0.964347time20.97
x: 4.48469, y: -0.0721787Vx: 0.204554, Vy: 0.964347time20.98
x: 4.48674, y: -0.0625352Vx: 0.204554, Vy: 0.964347time20.99
x: 4.48878, y: -0.0528918Vx: 0.204554, Vy: 0.964347time21
x: 4.49083, y: -0.0432483Vx: 0.204554, Vy: 0.964347time21.01
x: 4.49287, y: -0.0336048Vx: 0.204554, Vy: 0.964347time21.02
x: 4.49492, y: -0.0239614Vx: 0.204554, Vy: 0.964347time21.03
x: 4.49696, y: -0.0143179Vx: 0.204554, Vy: 0.964347time21.04
x: 4.49901, y: -0.00467445Vx: 0.204554, Vy: 0.964347time21.05
x: 4.50105, y: 0.00496902Vx: 0.204554, Vy: 0.964347time21.06
x: 4.5031, y: 0.0146125Vx: 0.204554, Vy: 0.964347time21.07
x: 4.50515, y: 0.024256Vx: 0.204554, Vy: 0.964347time21.08
x: 4.50719, y: 0.0338994Vx: 0.204554, Vy: 0.964347time21.09
x: 4.50924, y: 0.0435429Vx: 0.204554, Vy: 0.964347time21.1
x: 4.51128, y: 0.0531864Vx: 0.204554, Vy: 0.964347time21.11
x: 4.51333, y: 0.0628298Vx: 0.204554, Vy: 0.964347time21.12
x: 4.51537, y: 0.0724733Vx: 0.204554, Vy: 0.964347time21.13
x: 4.51742, y: 0.0821168Vx: 0.204554, Vy: 0.964347time21.14
x: 4.51946, y: 0.0917602Vx: 0.204554, Vy: 0.964347time21.15
x: 4.52151, y: 0.101404Vx: 0.204554, Vy: 0.964347time21.16
x: 4.52355, y: 0.111047Vx: 0.204554, Vy: 0.964347time21.17
x: 4.5256, y: 0.120691Vx: 0.204554, Vy: 0.964347time21.18
x: 4.52765, y: 0.130334Vx: 0.204554, Vy: 0.964347time21.19
x: 4.52969, y: 0.139978Vx: 0.204554, Vy: 0.964347time21.2
x: 4.53174, y: 0.149621Vx: 0.204554, Vy: 0.964347time21.21
x: 4.53378, y: 0.159264Vx: 0.204554, Vy: 0.964347time21.22
x: 4.53583, y: 0.168908Vx: 0.204554, Vy: 0.964347time21.23
x: 4.53787, y: 0.178551Vx: 0.204554, Vy: 0.964347time21.24
x: 4.53992, y: 0.188195Vx: 0.204554, Vy: 0.964347time21.25
x: 4.54196, y: 0.197838Vx: 0.204554, Vy: 0.964347time21.26
x: 4.54401, y: 0.207482Vx: 0.204554, Vy: 0.964347time21.27
x: 4.54606, y: 0.217125Vx: 0.204554, Vy: 0.964347time21.28
x: 4.5481, y: 0.226769Vx: 0.204554, Vy: 0.964347time21.29
x: 4.55015, y: 0.236412Vx: 0.204554, Vy: 0.964347time21.3
x: 4.55219, y: 0.246056Vx: 0.204554, Vy: 0.964347time21.31
x: 4.55424, y: 0.255699Vx: 0.204554, Vy: 0.964347time21.32
x: 4.55628, y: 0.265343Vx: 0.204554, Vy: 0.964347time21.33
x: 4.55833, y: 0.274986Vx: 0.204554, Vy: 0.964347time21.34
x: 4.56037, y: 0.28463Vx: 0.204554, Vy: 0.964347time21.35
x: 4.56242, y: 0.294273Vx: 0.204554, Vy: 0.964347time21.36
x: 4.56447, y: 0.303917Vx: 0.204554, Vy: 0.964347time21.37
x: 4.56651, y: 0.31356Vx: 0.204554, Vy: 0.964347time21.38
x: 4.56856, y: 0.323203Vx: 0.204554, Vy: 0.964347time21.39
x: 4.5706, y: 0.332847Vx: 0.204554, Vy: 0.964347time21.4
x: 4.57265, y: 0.34249Vx: 0.204554, Vy: 0.964347time21.41
x: 4.57469, y: 0.352134Vx: 0.204554, Vy: 0.964347time21.42
x: 4.57674, y: 0.361777Vx: 0.204554, Vy: 0.964347time21.43
x: 4.57878, y: 0.371421Vx: 0.204554, Vy: 0.964347time21.44
x: 4.58083, y: 0.381064Vx: 0.204554, Vy: 0.964347time21.45
x: 4.58288, y: 0.390708Vx: 0.204554, Vy: 0.964347time21.46
x: 4.58492, y: 0.400351Vx: 0.204554, Vy: 0.964347time21.47
x: 4.58697, y: 0.409995Vx: 0.204554, Vy: 0.964347time21.48
x: 4.58901, y: 0.419638Vx: 0.204554, Vy: 0.964347time21.49
x: 4.59106, y: 0.429282Vx: 0.204554, Vy: 0.964347time21.5
x: 4.5931, y: 0.438925Vx: 0.204554, Vy: 0.964347time21.51
x: 4.59515, y: 0.448569Vx: 0.204554, Vy: 0.964347time21.52
x: 4.59719, y: 0.458212Vx: 0.204554, Vy: 0.964347time21.53
x: 4.59924, y: 0.467855Vx: 0.204554, Vy: 0.964347time21.54
x: 4.60129, y: 0.477499Vx: 0.204554, Vy: 0.964347time21.55
x: 4.60333, y: 0.487142Vx: 0.204554, Vy: 0.964347time21.56
x: 4.60538, y: 0.496786Vx: 0.204554, Vy: 0.964347time21.57
x: 4.60742, y: 0.506429Vx: 0.204554, Vy: 0.964347time21.58
x: 4.60947, y: 0.516073Vx: 0.204554, Vy: 0.964347time21.59
x: 4.61151, y: 0.525716Vx: 0.204554, Vy: 0.964347time21.6
x: 4.61356, y: 0.53536Vx: 0.204554, Vy: 0.964347time21.61
x: 4.6156, y: 0.545003Vx: 0.204554, Vy: 0.964347time21.62
x: 4.61765, y: 0.554647Vx: 0.204554, Vy: 0.964347time21.63
x: 4.6197, y: 0.56429Vx: 0.204554, Vy: 0.964347time21.64
x: 4.62174, y: 0.573934Vx: 0.204554, Vy: 0.964347time21.65
x: 4.62379, y: 0.583577Vx: 0.204554, Vy: 0.964347time21.66
x: 4.62583, y: 0.593221Vx: 0.204554, Vy: 0.964347time21.67
x: 4.62788, y: 0.602864Vx: 0.204554, Vy: 0.964347time21.68
x: 4.62992, y: 0.612507Vx: 0.204554, Vy: 0.964347time21.69
x: 4.63197, y: 0.622151Vx: 0.204554, Vy: 0.964347time21.7
x: 4.63401, y: 0.631794Vx: 0.204554, Vy: 0.964347time21.71
x: 4.63606, y: 0.641438Vx: 0.204554, Vy: 0.964347time21.72
x: 4.6381, y: 0.651081Vx: 0.204554, Vy: 0.964347time21.73
x: 4.64015, y: 0.660725Vx: 0.204554, Vy: 0.964347time21.74
x: 4.6422, y: 0.670368Vx: 0.204554, Vy: 0.964347time21.75
x: 4.64424, y: 0.680012Vx: 0.204554, Vy: 0.964347time21.76
x: 4.64629, y: 0.689655Vx: 0.204554, Vy: 0.964347time21.77
x: 4.64833, y: 0.699299Vx: 0.204554, Vy: 0.964347time21.78
x: 4.65038, y: 0.708942Vx: 0.204554, Vy: 0.964347time21.79
x: 4.65242, y: 0.718586Vx: 0.204554, Vy: 0.964347time21.8
x: 4.65447, y: 0.728229Vx: 0.204554, Vy: 0.964347time21.81
x: 4.65651, y: 0.737873Vx: 0.204554, Vy: 0.964347time21.82
x: 4.65856, y: 0.747516Vx: 0.204554, Vy: 0.964347time21.83
x: 4.66061, y: 0.757159Vx: 0.204554, Vy: 0.964347time21.84
x: 4.66265, y: 0.766803Vx: 0.204554, Vy: 0.964347time21.85
x: 4.6647, y: 0.776446Vx: 0.204554, Vy: 0.964347time21.86
x: 4.66674, y: 0.78609Vx: 0.204554, Vy: 0.964347time21.87
x: 4.66879, y: 0.795733Vx: 0.204554, Vy: 0.964347time21.88
x: 4.67083, y: 0.805377Vx: 0.204554, Vy: 0.964347time21.89
x: 4.67288, y: 0.81502Vx: 0.204554, Vy: 0.964347time21.9
x: 4.67492, y: 0.824664Vx: 0.204554, Vy: 0.964347time21.91
x: 4.67697, y: 0.834307Vx: 0.204554, Vy: 0.964347time21.92
x: 4.67902, y: 0.843951Vx: 0.204554, Vy: 0.964347time21.93
x: 4.68106, y: 0.853594Vx: 0.204554, Vy: 0.964347time21.94
x: 4.68311, y: 0.863238Vx: 0.204554, Vy: 0.964347time21.95
x: 4.68515, y: 0.872881Vx: 0.204554, Vy: 0.964347time21.96
x: 4.6872, y: 0.882525Vx: 0.204554, Vy: 0.964347time21.97
x: 4.68924, y: 0.892168Vx: 0.204554, Vy: 0.964347time21.98
x: 4.69129, y: 0.901811Vx: 0.204554, Vy: 0.964347time21.99
x: 4.69333, y: 0.911455Vx: 0.204554, Vy: 0.964347time22
x: 4.69538, y: 0.921098Vx: 0.204554, Vy: 0.964347time22.01
x: 4.69743, y: 0.930742Vx: 0.204554, Vy: 0.964347time22.02
x: 4.69947, y: 0.940385Vx: 0.204554, Vy: 0.964347time22.03
x: 4.70152, y: 0.950029Vx: 0.204554, Vy: 0.964347time22.04
x: 4.70356, y: 0.959672Vx: 0.204554, Vy: 0.964347time22.05
x: 4.70561, y: 0.969316Vx: 0.204554, Vy: 0.964347time22.06
x: 4.70765, y: 0.978959Vx: 0.204554, Vy: 0.964347time22.07
x: 4.7097, y: 0.988603Vx: 0.204554, Vy: 0.964347time22.08
x: 4.71174, y: 0.998246Vx: 0.204554, Vy: 0.964347time22.09
x: 4.71379, y: 1.00789Vx: 0.204554, Vy: 0.964347time22.1
x: 4.71584, y: 1.01753Vx: 0.204554, Vy: 0.964347time22.11
x: 4.71788, y: 1.02718Vx: 0.204554, Vy: 0.964347time22.12
x: 4.71993, y: 1.03682Vx: 0.204554, Vy: 0.964347time22.13
x: 4.72197, y: 1.04646Vx: 0.204554, Vy: 0.964347time22.14
x: 4.72402, y: 1.05611Vx: 0.204554, Vy: 0.964347time22.15
x: 4.72606, y: 1.06575Vx: 0.204554, Vy: 0.964347time22.16
x: 4.72811, y: 1.07539Vx: 0.204554, Vy: 0.964347time22.17
x: 4.73015, y: 1.08504Vx: 0.204554, Vy: 0.964347time22.18
x: 4.7322, y: 1.09468Vx: 0.204554, Vy: 0.964347time22.19
x: 4.73425, y: 1.10432Vx: 0.204554, Vy: 0.964347time22.2
x: 4.73629, y: 1.11397Vx: 0.204554, Vy: 0.964347time22.21
x: 4.73834, y: 1.12361Vx: 0.204554, Vy: 0.964347time22.22
x: 4.74038, y: 1.13325Vx: 0.204554, Vy: 0.964347time22.23
x: 4.74243, y: 1.1429Vx: 0.204554, Vy: 0.964347time22.24
x: 4.74447, y: 1.15254Vx: 0.204554, Vy: 0.964347time22.25
x: 4.74652, y: 1.16219Vx: 0.204554, Vy: 0.964347time22.26
x: 4.74856, y: 1.17183Vx: 0.204554, Vy: 0.964347time22.27
x: 4.75061, y: 1.18147Vx: 0.204554, Vy: 0.964347time22.28
x: 4.75265, y: 1.19112Vx: 0.204554, Vy: 0.964347time22.29
x: 4.7547, y: 1.20076Vx: 0.204554, Vy: 0.964347time22.3
x: 4.75675, y: 1.2104Vx: 0.204554, Vy: 0.964347time22.31
x: 4.75879, y: 1.22005Vx: 0.204554, Vy: 0.964347time22.32
x: 4.76084, y: 1.22969Vx: 0.204554, Vy: 0.964347time22.33
x: 4.76288, y: 1.23933Vx: 0.204554, Vy: 0.964347time22.34
x: 4.76493, y: 1.24898Vx: 0.204554, Vy: 0.964347time22.35
x: 4.76697, y: 1.25862Vx: 0.204554, Vy: 0.964347time22.36
x: 4.76902, y: 1.26826Vx: 0.204554, Vy: 0.964347time22.37
x: 4.77106, y: 1.27791Vx: 0.204554, Vy: 0.964347time22.38
x: 4.77311, y: 1.28755Vx: 0.204554, Vy: 0.964347time22.39
x: 4.77516, y: 1.29719Vx: 0.204554, Vy: 0.964347time22.4
x: 4.7772, y: 1.30684Vx: 0.204554, Vy: 0.964347time22.41
x: 4.77925, y: 1.31648Vx: 0.204554, Vy: 0.964347time22.42
x: 4.78129, y: 1.32612Vx: 0.204554, Vy: 0.964347time22.43
x: 4.78334, y: 1.33577Vx: 0.204554, Vy: 0.964347time22.44
x: 4.78538, y: 1.34541Vx: 0.204554, Vy: 0.964347time22.45
x: 4.78743, y: 1.35505Vx: 0.204554, Vy: 0.964347time22.46
x: 4.78947, y: 1.3647Vx: 0.204554, Vy: 0.964347time22.47
x: 4.79152, y: 1.37434Vx: 0.204554, Vy: 0.964347time22.48
x: 4.79357, y: 1.38398Vx: 0.204554, Vy: 0.964347time22.49
x: 4.79561, y: 1.39363Vx: 0.204554, Vy: 0.964347time22.5
x: 4.79766, y: 1.40327Vx: 0.204554, Vy: 0.964347time22.51
x: 4.7997, y: 1.41292Vx: 0.204554, Vy: 0.964347time22.52
x: 4.80175, y: 1.42255Vx: 0.204554, Vy: 0.963242time22.53
x: 4.80379, y: 1.43218Vx: 0.204554, Vy: 0.961926time22.54
x: 4.80584, y: 1.44179Vx: 0.204554, Vy: 0.960609time22.55
x: 4.80788, y: 1.45139Vx: 0.204554, Vy: 0.959293time22.56
x: 4.80993, y: 1.46098Vx: 0.204554, Vy: 0.957976time22.57
x: 4.81198, y: 1.47055Vx: 0.204554, Vy: 0.95666time22.58
x: 4.81402, y: 1.48011Vx: 0.204554, Vy: 0.955343time22.59
x: 4.81607, y: 1.48966Vx: 0.204554, Vy: 0.954027time22.6
x: 4.81811, y: 1.49918Vx: 0.204554, Vy: 0.950257time22.61
x: 4.82016, y: 1.50866Vx: 0.204554, Vy: 0.946114time22.62
x: 4.8222, y: 1.5181Vx: 0.204554, Vy: 0.941972time22.63
x: 4.82425, y: 1.5275Vx: 0.204554, Vy: 0.93783time22.64
x: 4.82629, y: 1.53686Vx: 0.204554, Vy: 0.933688time22.65
x: 4.82834, y: 1.54618Vx: 0.204554, Vy: 0.929546time22.66
x: 4.83039, y: 1.55545Vx: 0.204554, Vy: 0.925404time22.67
x: 4.83243, y: 1.56468Vx: 0.204554, Vy: 0.919705time22.68
x: 4.83448, y: 1.57384Vx: 0.204554, Vy: 0.912032time22.69
x: 4.83652, y: 1.58292Vx: 0.204554, Vy: 0.904358time22.7
x: 4.83857, y: 1.59193Vx: 0.204554, Vy: 0.896685time22.71
x: 4.84061, y: 1.60086Vx: 0.204554, Vy: 0.889012time22.72
x: 4.84266, y: 1.60971Vx: 0.204554, Vy: 0.881338time22.73
x: 4.8447, y: 1.61848Vx: 0.204554, Vy: 0.873519time22.74
x: 4.84675, y: 1.62717Vx: 0.204554, Vy: 0.863519time22.75
x: 4.8488, y: 1.63575Vx: 0.204554, Vy: 0.853519time22.76
x: 4.85084, y: 1.64424Vx: 0.204554, Vy: 0.843519time22.77
x: 4.85289, y: 1.65262Vx: 0.204554, Vy: 0.833519time22.78
x: 4.85493, y: 1.66091Vx: 0.204554, Vy: 0.823519time22.79
x: 4.85698, y: 1.66909Vx: 0.204554, Vy: 0.813519time22.8
x: 4.85902, y: 1.67718Vx: 0.204554, Vy: 0.803519time22.81
x: 4.86107, y: 1.68516Vx: 0.204554, Vy: 0.793519time22.82
x: 4.86311, y: 1.69305Vx: 0.204554, Vy: 0.783519time22.83
x: 4.86516, y: 1.70083Vx: 0.204554, Vy: 0.773519time22.84
x: 4.8672, y: 1.70852Vx: 0.204554, Vy: 0.763519time22.85
x: 4.86925, y: 1.7161Vx: 0.204554, Vy: 0.753519time22.86
x: 4.8713, y: 1.72359Vx: 0.204554, Vy: 0.743519time22.87
x: 4.87334, y: 1.73097Vx: 0.204554, Vy: 0.733519time22.88
x: 4.87539, y: 1.73826Vx: 0.204554, Vy: 0.723519time22.89
x: 4.87743, y: 1.74545Vx: 0.204554, Vy: 0.713519time22.9
x: 4.87948, y: 1.75253Vx: 0.204554, Vy: 0.703519time22.91
x: 4.88152, y: 1.75952Vx: 0.204554, Vy: 0.693519time22.92
x: 4.88357, y: 1.7664Vx: 0.204554, Vy: 0.683519time22.93
x: 4.88561, y: 1.77319Vx: 0.204554, Vy: 0.673519time22.94
x: 4.88766, y: 1.77987Vx: 0.204554, Vy: 0.663519time22.95
x: 4.88971, y: 1.78646Vx: 0.204554, Vy: 0.653519time22.96
x: 4.89175, y: 1.79294Vx: 0.204554, Vy: 0.643519time22.97
x: 4.8938, y: 1.79933Vx: 0.204554, Vy: 0.633519time22.98
x: 4.89584, y: 1.80561Vx: 0.204554, Vy: 0.623519time22.99
x: 4.89789, y: 1.8118Vx: 0.204554, Vy: 0.613519time23
x: 4.89993, y: 1.81788Vx: 0.204554, Vy: 0.603519time23.01
x: 4.90198, y: 1.82387Vx: 0.204554, Vy: 0.593519time23.02
x: 4.90402, y: 1.82975Vx: 0.204554, Vy: 0.583519time23.03
x: 4.90607, y: 1.83554Vx: 0.204554, Vy: 0.573519time23.04
x: 4.90812, y: 1.84122Vx: 0.204554, Vy: 0.563519time23.05
x: 4.91016, y: 1.84681Vx: 0.204554, Vy: 0.553519time23.06
x: 4.91221, y: 1.85229Vx: 0.204554, Vy: 0.543519time23.07
x: 4.91425, y: 1.85768Vx: 0.204554, Vy: 0.533519time23.08
x: 4.9163, y: 1.86296Vx: 0.204554, Vy: 0.523519time23.09
x: 4.91834, y: 1.86815Vx: 0.204554, Vy: 0.513519time23.1
x: 4.92039, y: 1.87323Vx: 0.204554, Vy: 0.503519time23.11
x: 4.92243, y: 1.87822Vx: 0.204554, Vy: 0.493519time23.12
x: 4.92448, y: 1.8831Vx: 0.204554, Vy: 0.483519time23.13
x: 4.92653, y: 1.88789Vx: 0.204554, Vy: 0.473519time23.14
x: 4.92857, y: 1.89258Vx: 0.204554, Vy: 0.463519time23.15
x: 4.93062, y: 1.89716Vx: 0.204554, Vy: 0.453519time23.16
x: 4.93266, y: 1.90165Vx: 0.204554, Vy: 0.443519time23.17
x: 4.93471, y: 1.90603Vx: 0.204554, Vy: 0.433519time23.18
x: 4.93675, y: 1.91032Vx: 0.204554, Vy: 0.423519time23.19
x: 4.9388, y: 1.9145Vx: 0.204554, Vy: 0.413519time23.2
x: 4.94084, y: 1.91859Vx: 0.204554, Vy: 0.403519time23.21
x: 4.94289, y: 1.92257Vx: 0.204554, Vy: 0.393519time23.22
x: 4.94494, y: 1.92646Vx: 0.204554, Vy: 0.383519time23.23
x: 4.94698, y: 1.93024Vx: 0.204554, Vy: 0.373519time23.24
x: 4.94903, y: 1.93393Vx: 0.204554, Vy: 0.363519time23.25
x: 4.95107, y: 1.93751Vx: 0.204554, Vy: 0.353519time23.26
x: 4.95312, y: 1.941Vx: 0.204554, Vy: 0.343519time23.27
x: 4.95516, y: 1.94438Vx: 0.204554, Vy: 0.333519time23.28
x: 4.9572, y: 1.94767Vx: 0.203422, Vy: 0.323519time23.29
x: 4.95923, y: 1.95085Vx: 0.202105, Vy: 0.313519time23.3
x: 4.96125, y: 1.95394Vx: 0.200789, Vy: 0.303519time23.31
x: 4.96325, y: 1.95692Vx: 0.199472, Vy: 0.293519time23.32
x: 4.96524, y: 1.95981Vx: 0.198156, Vy: 0.283519time23.33
x: 4.96721, y: 1.96259Vx: 0.196839, Vy: 0.273519time23.34
x: 4.96917, y: 1.96528Vx: 0.195523, Vy: 0.263519time23.35
x: 4.97112, y: 1.96786Vx: 0.194206, Vy: 0.253519time23.36
x: 4.97304, y: 1.97035Vx: 0.190378, Vy: 0.243519time23.37
x: 4.97493, y: 1.97273Vx: 0.186236, Vy: 0.233519time23.38
x: 4.97677, y: 1.97502Vx: 0.182094, Vy: 0.223519time23.39
x: 4.97857, y: 1.9772Vx: 0.177951, Vy: 0.213519time23.4
x: 4.98033, y: 1.97929Vx: 0.173809, Vy: 0.203519time23.41
x: 4.98205, y: 1.98128Vx: 0.169667, Vy: 0.193519time23.42
x: 4.98372, y: 1.98316Vx: 0.165525, Vy: 0.183519time23.43
x: 4.98535, y: 1.98495Vx: 0.159753, Vy: 0.173519time23.44
x: 4.98691, y: 1.98663Vx: 0.15208, Vy: 0.163519time23.45
x: 4.98839, y: 1.98822Vx: 0.144406, Vy: 0.153519time23.46
x: 4.9898, y: 1.9897Vx: 0.136733, Vy: 0.143519time23.47
x: 4.99113, y: 1.99109Vx: 0.12906, Vy: 0.133519time23.48
x: 4.99238, y: 1.99237Vx: 0.121387, Vy: 0.123519time23.49
x: 4.99356, y: 1.99356Vx: 0.113519, Vy: 0.113519time23.5
x: 4.99464, y: 1.99464Vx: 0.103519, Vy: 0.103519time23.51
x: 4.99563, y: 1.99563Vx: 0.093519, Vy: 0.093519time23.52
x: 4.99651, y: 1.99651Vx: 0.083519, Vy: 0.083519time23.53
x: 4.9973, y: 1.9973Vx: 0.073519, Vy: 0.073519time23.54
x: 4.99798, y: 1.99798Vx: 0.063519, Vy: 0.063519time23.55
x: 4.99857, y: 1.99857Vx: 0.053519, Vy: 0.053519time23.56
x: 4.99905, y: 1.99905Vx: 0.043519, Vy: 0.043519time23.57
x: 4.99944, y: 1.99944Vx: 0.033519, Vy: 0.033519time23.58
x: 4.99972, y: 1.99972Vx: 0.023519, Vy: 0.023519time23.59
x: 4.99991, y: 1.99991Vx: 0.013519, Vy: 0.013519time23.6
x: 4.99999, y: 1.99999Vx: 0.00351902, Vy: 0.00351902time23.61
x: 5.00002, y: 1.99998Vx: 0.00648098, Vy: -0.00648098time23.62
x: 5.00014, y: 1.99986Vx: 0.016481, Vy: -0.016481time23.63
x: 5.00035, y: 1.99965Vx: 0.026481, Vy: -0.026481time23.64
x: 5.00067, y: 1.99933Vx: 0.036481, Vy: -0.036481time23.65
x: 5.00108, y: 1.99892Vx: 0.046481, Vy: -0.046481time23.66
x: 5.0016, y: 1.9984Vx: 0.056481, Vy: -0.056481time23.67
x: 5.00221, y: 1.99779Vx: 0.066481, Vy: -0.066481time23.68
x: 5.00292, y: 1.99708Vx: 0.076481, Vy: -0.076481time23.69
x: 5.00374, y: 1.99626Vx: 0.086481, Vy: -0.086481time23.7
x: 5.00465, y: 1.99535Vx: 0.096481, Vy: -0.096481time23.71
x: 5.00567, y: 1.99433Vx: 0.106481, Vy: -0.106481time23.72
x: 5.00678, y: 1.99322Vx: 0.115986, Vy: -0.116481time23.73
x: 5.00798, y: 1.992Vx: 0.123659, Vy: -0.126481time23.74
x: 5.00926, y: 1.99069Vx: 0.131333, Vy: -0.136481time23.75
x: 5.01061, y: 1.98927Vx: 0.139006, Vy: -0.146481time23.76
x: 5.01204, y: 1.98776Vx: 0.146679, Vy: -0.156481time23.77
x: 5.01354, y: 1.98614Vx: 0.154352, Vy: -0.166481time23.78
x: 5.01512, y: 1.98443Vx: 0.162026, Vy: -0.176481time23.79
x: 5.01677, y: 1.98261Vx: 0.166752, Vy: -0.186481time23.8
x: 5.01846, y: 1.9807Vx: 0.170894, Vy: -0.196481time23.81
x: 5.02019, y: 1.97868Vx: 0.175036, Vy: -0.206481time23.82
x: 5.02196, y: 1.97657Vx: 0.179178, Vy: -0.216481time23.83
x: 5.02377, y: 1.97435Vx: 0.18332, Vy: -0.226481time23.84
x: 5.02563, y: 1.97204Vx: 0.187463, Vy: -0.236481time23.85
x: 5.02752, y: 1.96962Vx: 0.191605, Vy: -0.246481time23.86
x: 5.02946, y: 1.96711Vx: 0.194596, Vy: -0.256481time23.87
x: 5.03141, y: 1.96449Vx: 0.195913, Vy: -0.266481time23.88
x: 5.03337, y: 1.96178Vx: 0.197229, Vy: -0.276481time23.89
x: 5.03535, y: 1.95896Vx: 0.198546, Vy: -0.286481time23.9
x: 5.03734, y: 1.95605Vx: 0.199862, Vy: -0.296481time23.91
